"clistingid","ilanguageid","csku","icategory","ccreateuser","dcreatedate"
"96be4ab4-d8c9-1004-8a97-438cca05a146",null,"F894B","10",null,"2015-02-07 00:00:00"
"96be4ab4-d8c9-1004-8a97-438cca05a146",null,"F894B","59",null,"2015-02-07 00:00:00"
"96bf5c24-d8c9-1004-8a97-438cca05a146",null,"F1212W","10",null,"2015-02-07 00:00:00"
"96bf5c24-d8c9-1004-8a97-438cca05a146",null,"F1212W","59",null,"2015-02-07 00:00:00"
"96c04684-d8c9-1004-8a97-438cca05a146",null,"F1210GY","10",null,"2015-02-07 00:00:00"
"96c04684-d8c9-1004-8a97-438cca05a146",null,"F1210GY","59",null,"2015-02-07 00:00:00"
"96c109d4-d8c9-1004-8a97-438cca05a146",null,"F1210B","10",null,"2015-02-07 00:00:00"
"96c109d4-d8c9-1004-8a97-438cca05a146",null,"F1210B","59",null,"2015-02-07 00:00:00"
"96c1cd24-d8c9-1004-8a97-438cca05a146",null,"F1209W","10",null,"2015-02-07 00:00:00"
"96c1cd24-d8c9-1004-8a97-438cca05a146",null,"F1209W","59",null,"2015-02-07 00:00:00"
"96c29074-d8c9-1004-8a97-438cca05a146",null,"F1204","10",null,"2015-02-07 00:00:00"
"96c29074-d8c9-1004-8a97-438cca05a146",null,"F1204","59",null,"2015-02-07 00:00:00"
"96c353c4-d8c9-1004-8a97-438cca05a146",null,"F1202","10",null,"2015-02-07 00:00:00"
"96c353c4-d8c9-1004-8a97-438cca05a146",null,"F1202","59",null,"2015-02-07 00:00:00"
"96c41714-d8c9-1004-8a97-438cca05a146",null,"F1201C","10",null,"2015-02-07 00:00:00"
"96c41714-d8c9-1004-8a97-438cca05a146",null,"F1201C","59",null,"2015-02-07 00:00:00"
"96c50174-d8c9-1004-8a97-438cca05a146",null,"F1201W","10",null,"2015-02-07 00:00:00"
"96c50174-d8c9-1004-8a97-438cca05a146",null,"F1201W","59",null,"2015-02-07 00:00:00"
"96c59db4-d8c9-1004-8a97-438cca05a146",null,"F1201B","10",null,"2015-02-07 00:00:00"
"96c59db4-d8c9-1004-8a97-438cca05a146",null,"F1201B","59",null,"2015-02-07 00:00:00"
"96c68814-d8c9-1004-8a97-438cca05a146",null,"F1173B","10",null,"2015-02-07 00:00:00"
"96c68814-d8c9-1004-8a97-438cca05a146",null,"F1173B","59",null,"2015-02-07 00:00:00"
"96c74b64-d8c9-1004-8a97-438cca05a146",null,"F916","10",null,"2015-02-07 00:00:00"
"96c74b64-d8c9-1004-8a97-438cca05a146",null,"F916","59",null,"2015-02-07 00:00:00"
"96c80f18-d8c9-1004-8a97-438cca05a146",null,"F1162W","10",null,"2015-02-07 00:00:00"
"96c80f18-d8c9-1004-8a97-438cca05a146",null,"F1162W","59",null,"2015-02-07 00:00:00"
"96c8f978-d8c9-1004-8a97-438cca05a146",null,"F946B","10",null,"2015-02-07 00:00:00"
"96c8f978-d8c9-1004-8a97-438cca05a146",null,"F946B","59",null,"2015-02-07 00:00:00"
"96c9bcc8-d8c9-1004-8a97-438cca05a146",null,"F894","10",null,"2015-02-07 00:00:00"
"96c9bcc8-d8c9-1004-8a97-438cca05a146",null,"F894","59",null,"2015-02-07 00:00:00"
"96cace38-d8c9-1004-8a97-438cca05a146",null,"F1140W","10",null,"2015-02-07 00:00:00"
"96cace38-d8c9-1004-8a97-438cca05a146",null,"F1140W","59",null,"2015-02-07 00:00:00"
"96cbb898-d8c9-1004-8a97-438cca05a146",null,"F946WT2","10",null,"2015-02-07 00:00:00"
"96cbb898-d8c9-1004-8a97-438cca05a146",null,"F946WT2","59",null,"2015-02-07 00:00:00"
"96cc7be8-d8c9-1004-8a97-438cca05a146",null,"F946WT1","10",null,"2015-02-07 00:00:00"
"96cc7be8-d8c9-1004-8a97-438cca05a146",null,"F946WT1","59",null,"2015-02-07 00:00:00"
"96cd3f38-d8c9-1004-8a97-438cca05a146",null,"F106","10",null,"2015-02-07 00:00:00"
"96cd3f38-d8c9-1004-8a97-438cca05a146",null,"F106","59",null,"2015-02-07 00:00:00"
"96ce0288-d8c9-1004-8a97-438cca05a146",null,"F125","10",null,"2015-02-07 00:00:00"
"96ce0288-d8c9-1004-8a97-438cca05a146",null,"F125","59",null,"2015-02-07 00:00:00"
"96ceece8-d8c9-1004-8a97-438cca05a146",null,"F918","10",null,"2015-02-07 00:00:00"
"96ceece8-d8c9-1004-8a97-438cca05a146",null,"F918","59",null,"2015-02-07 00:00:00"
"96cffe58-d8c9-1004-8a97-438cca05a146",null,"F1030Y","10",null,"2015-02-07 00:00:00"
"96cffe58-d8c9-1004-8a97-438cca05a146",null,"F1030Y","59",null,"2015-02-07 00:00:00"
"96d0c1a8-d8c9-1004-8a97-438cca05a146",null,"F1030W","10",null,"2015-02-07 00:00:00"
"96d0c1a8-d8c9-1004-8a97-438cca05a146",null,"F1030W","59",null,"2015-02-07 00:00:00"
"96d184f8-d8c9-1004-8a97-438cca05a146",null,"F1030RP","10",null,"2015-02-07 00:00:00"
"96d184f8-d8c9-1004-8a97-438cca05a146",null,"F1030RP","59",null,"2015-02-07 00:00:00"
"96d26f58-d8c9-1004-8a97-438cca05a146",null,"F1030GY","10",null,"2015-02-07 00:00:00"
"96d26f58-d8c9-1004-8a97-438cca05a146",null,"F1030GY","59",null,"2015-02-07 00:00:00"
"96d332a8-d8c9-1004-8a97-438cca05a146",null,"F1030GR","10",null,"2015-02-07 00:00:00"
"96d332a8-d8c9-1004-8a97-438cca05a146",null,"F1030GR","59",null,"2015-02-07 00:00:00"
"96d3f5f8-d8c9-1004-8a97-438cca05a146",null,"F1030BL","10",null,"2015-02-07 00:00:00"
"96d3f5f8-d8c9-1004-8a97-438cca05a146",null,"F1030BL","59",null,"2015-02-07 00:00:00"
"96d4e0bc-d8c9-1004-8a97-438cca05a146",null,"F1030B","10",null,"2015-02-07 00:00:00"
"96d4e0bc-d8c9-1004-8a97-438cca05a146",null,"F1030B","59",null,"2015-02-07 00:00:00"
"96d5a40c-d8c9-1004-8a97-438cca05a146",null,"F1023W","10",null,"2015-02-07 00:00:00"
"96d5a40c-d8c9-1004-8a97-438cca05a146",null,"F1023W","59",null,"2015-02-07 00:00:00"
"96d6675c-d8c9-1004-8a97-438cca05a146",null,"F1022WUS","10",null,"2015-02-07 00:00:00"
"96d6675c-d8c9-1004-8a97-438cca05a146",null,"F1022WUS","59",null,"2015-02-07 00:00:00"
"96d72aac-d8c9-1004-8a97-438cca05a146",null,"F946W","10",null,"2015-02-07 00:00:00"
"96d72aac-d8c9-1004-8a97-438cca05a146",null,"F946W","59",null,"2015-02-07 00:00:00"
"96d83c1c-d8c9-1004-8a97-438cca05a146",null,"F893W","10",null,"2015-02-07 00:00:00"
"96d83c1c-d8c9-1004-8a97-438cca05a146",null,"F893W","59",null,"2015-02-07 00:00:00"
"96d9267c-d8c9-1004-8a97-438cca05a146",null,"F891","10",null,"2015-02-07 00:00:00"
"96d9267c-d8c9-1004-8a97-438cca05a146",null,"F891","59",null,"2015-02-07 00:00:00"
"96d9e9cc-d8c9-1004-8a97-438cca05a146",null,"F877B","10",null,"2015-02-07 00:00:00"
"96d9e9cc-d8c9-1004-8a97-438cca05a146",null,"F877B","61",null,"2015-02-07 00:00:00"
"96daad1c-d8c9-1004-8a97-438cca05a146",null,"F203","10",null,"2015-02-07 00:00:00"
"96daad1c-d8c9-1004-8a97-438cca05a146",null,"F203","59",null,"2015-02-07 00:00:00"
"96db706c-d8c9-1004-8a97-438cca05a146",null,"F196","10",null,"2015-02-07 00:00:00"
"96db706c-d8c9-1004-8a97-438cca05a146",null,"F196","59",null,"2015-02-07 00:00:00"
"96dc81dc-d8c9-1004-8a97-438cca05a146",null,"F147","10",null,"2015-02-07 00:00:00"
"96dc81dc-d8c9-1004-8a97-438cca05a146",null,"F147","59",null,"2015-02-07 00:00:00"
"96dd1e1c-d8c9-1004-8a97-438cca05a146",null,"F145","10",null,"2015-02-07 00:00:00"
"96dd1e1c-d8c9-1004-8a97-438cca05a146",null,"F145","59",null,"2015-02-07 00:00:00"
"96dde16c-d8c9-1004-8a97-438cca05a146",null,"F128","10",null,"2015-02-07 00:00:00"
"96dde16c-d8c9-1004-8a97-438cca05a146",null,"F128","59",null,"2015-02-07 00:00:00"
"96def2dc-d8c9-1004-8a97-438cca05a146",null,"F127","10",null,"2015-02-07 00:00:00"
"96def2dc-d8c9-1004-8a97-438cca05a146",null,"F127","59",null,"2015-02-07 00:00:00"
"96dfb62c-d8c9-1004-8a97-438cca05a146",null,"F129","10",null,"2015-02-07 00:00:00"
"96dfb62c-d8c9-1004-8a97-438cca05a146",null,"F129","59",null,"2015-02-07 00:00:00"
"96e0a0f0-d8c9-1004-8a97-438cca05a146",null,"F140","10",null,"2015-02-07 00:00:00"
"96e0a0f0-d8c9-1004-8a97-438cca05a146",null,"F140","59",null,"2015-02-07 00:00:00"
"96e16440-d8c9-1004-8a97-438cca05a146",null,"F107","10",null,"2015-02-07 00:00:00"
"96e16440-d8c9-1004-8a97-438cca05a146",null,"F107","59",null,"2015-02-07 00:00:00"
"96e22790-d8c9-1004-8a97-438cca05a146",null,"F66","10",null,"2015-02-07 00:00:00"
"96e22790-d8c9-1004-8a97-438cca05a146",null,"F66","59",null,"2015-02-07 00:00:00"
"96e2eae0-d8c9-1004-8a97-438cca05a146",null,"F7","10",null,"2015-02-07 00:00:00"
"96e2eae0-d8c9-1004-8a97-438cca05a146",null,"F7","59",null,"2015-02-07 00:00:00"
"96e3ae30-d8c9-1004-8a97-438cca05a146",null,"F1223","10",null,"2015-02-07 00:00:00"
"96e3ae30-d8c9-1004-8a97-438cca05a146",null,"F1223","22",null,"2015-02-07 00:00:00"
"96e49890-d8c9-1004-8a97-438cca05a146",null,"F1255BLB","10",null,"2015-02-07 00:00:00"
"96e49890-d8c9-1004-8a97-438cca05a146",null,"F1255BLB","22",null,"2015-02-07 00:00:00"
"96e55be0-d8c9-1004-8a97-438cca05a146",null,"F1237RP","10",null,"2015-02-07 00:00:00"
"96e55be0-d8c9-1004-8a97-438cca05a146",null,"F1237RP","22",null,"2015-02-07 00:00:00"
"96e64640-d8c9-1004-8a97-438cca05a146",null,"F1237OR","10",null,"2015-02-07 00:00:00"
"96e64640-d8c9-1004-8a97-438cca05a146",null,"F1237OR","22",null,"2015-02-07 00:00:00"
"96e70990-d8c9-1004-8a97-438cca05a146",null,"F1237GR","10",null,"2015-02-07 00:00:00"
"96e70990-d8c9-1004-8a97-438cca05a146",null,"F1237GR","22",null,"2015-02-07 00:00:00"
"96e7cce0-d8c9-1004-8a97-438cca05a146",null,"F1237BL","10",null,"2015-02-07 00:00:00"
"96e7cce0-d8c9-1004-8a97-438cca05a146",null,"F1237BL","22",null,"2015-02-07 00:00:00"
"96e89030-d8c9-1004-8a97-438cca05a146",null,"F1237B","10",null,"2015-02-07 00:00:00"
"96e89030-d8c9-1004-8a97-438cca05a146",null,"F1237B","22",null,"2015-02-07 00:00:00"
"96e95380-d8c9-1004-8a97-438cca05a146",null,"F953","10",null,"2015-02-07 00:00:00"
"96e95380-d8c9-1004-8a97-438cca05a146",null,"F953","22",null,"2015-02-07 00:00:00"
"96ea1734-d8c9-1004-8a97-438cca05a146",null,"F1254","10",null,"2015-02-07 00:00:00"
"96ea1734-d8c9-1004-8a97-438cca05a146",null,"F1254","22",null,"2015-02-07 00:00:00"
"96eada84-d8c9-1004-8a97-438cca05a146",null,"F1248B","10",null,"2015-02-07 00:00:00"
"96eada84-d8c9-1004-8a97-438cca05a146",null,"F1248B","22",null,"2015-02-07 00:00:00"
"96ebc4e4-d8c9-1004-8a97-438cca05a146",null,"F1246B","10",null,"2015-02-07 00:00:00"
"96ebc4e4-d8c9-1004-8a97-438cca05a146",null,"F1246B","22",null,"2015-02-07 00:00:00"
"96ec8834-d8c9-1004-8a97-438cca05a146",null,"F925B","10",null,"2015-02-07 00:00:00"
"96ec8834-d8c9-1004-8a97-438cca05a146",null,"F925B","22",null,"2015-02-07 00:00:00"
"96ed4b84-d8c9-1004-8a97-438cca05a146",null,"F1241RP","10",null,"2015-02-07 00:00:00"
"96ed4b84-d8c9-1004-8a97-438cca05a146",null,"F1241RP","22",null,"2015-02-07 00:00:00"
"96ee8404-d8c9-1004-8a97-438cca05a146",null,"F1240RP","10",null,"2015-02-07 00:00:00"
"96ee8404-d8c9-1004-8a97-438cca05a146",null,"F1240RP","22",null,"2015-02-07 00:00:00"
"96ef6e64-d8c9-1004-8a97-438cca05a146",null,"F1211W","10",null,"2015-02-07 00:00:00"
"96ef6e64-d8c9-1004-8a97-438cca05a146",null,"F1211W","22",null,"2015-02-07 00:00:00"
"96f0cdf4-d8c9-1004-8a97-438cca05a146",null,"F1208W","10",null,"2015-02-07 00:00:00"
"96f0cdf4-d8c9-1004-8a97-438cca05a146",null,"F1208W","22",null,"2015-02-07 00:00:00"
"96f22d84-d8c9-1004-8a97-438cca05a146",null,"F1208RP","10",null,"2015-02-07 00:00:00"
"96f22d84-d8c9-1004-8a97-438cca05a146",null,"F1208RP","22",null,"2015-02-07 00:00:00"
"96f2f138-d8c9-1004-8a97-438cca05a146",null,"F1208R","10",null,"2015-02-07 00:00:00"
"96f2f138-d8c9-1004-8a97-438cca05a146",null,"F1208R","22",null,"2015-02-07 00:00:00"
"96f3b488-d8c9-1004-8a97-438cca05a146",null,"F1208BL","10",null,"2015-02-07 00:00:00"
"96f3b488-d8c9-1004-8a97-438cca05a146",null,"F1208BL","22",null,"2015-02-07 00:00:00"
"96f477d8-d8c9-1004-8a97-438cca05a146",null,"F1208B","10",null,"2015-02-07 00:00:00"
"96f477d8-d8c9-1004-8a97-438cca05a146",null,"F1208B","22",null,"2015-02-07 00:00:00"
"96f56238-d8c9-1004-8a97-438cca05a146",null,"F881B","10",null,"2015-02-07 00:00:00"
"96f56238-d8c9-1004-8a97-438cca05a146",null,"F881B","22",null,"2015-02-07 00:00:00"
"96f64c98-d8c9-1004-8a97-438cca05a146",null,"GAME032B","10",null,"2015-02-07 00:00:00"
"96f64c98-d8c9-1004-8a97-438cca05a146",null,"GAME032B","22",null,"2015-02-07 00:00:00"
"96f70fe8-d8c9-1004-8a97-438cca05a146",null,"F1021R","10",null,"2015-02-07 00:00:00"
"96f70fe8-d8c9-1004-8a97-438cca05a146",null,"F1021R","22",null,"2015-02-07 00:00:00"
"96f848cc-d8c9-1004-8a97-438cca05a146",null,"F1021B","10",null,"2015-02-07 00:00:00"
"96f848cc-d8c9-1004-8a97-438cca05a146",null,"F1021B","22",null,"2015-02-07 00:00:00"
"96f90c1c-d8c9-1004-8a97-438cca05a146",null,"F1129","10",null,"2015-02-07 00:00:00"
"96f90c1c-d8c9-1004-8a97-438cca05a146",null,"F1129","22",null,"2015-02-07 00:00:00"
"96fa1d8c-d8c9-1004-8a97-438cca05a146",null,"F1128","10",null,"2015-02-07 00:00:00"
"96fa1d8c-d8c9-1004-8a97-438cca05a146",null,"F1128","22",null,"2015-02-07 00:00:00"
"96fae0dc-d8c9-1004-8a97-438cca05a146",null,"F1127","10",null,"2015-02-07 00:00:00"
"96fae0dc-d8c9-1004-8a97-438cca05a146",null,"F1127","22",null,"2015-02-07 00:00:00"
"96fba42c-d8c9-1004-8a97-438cca05a146",null,"F1126","10",null,"2015-02-07 00:00:00"
"96fba42c-d8c9-1004-8a97-438cca05a146",null,"F1126","22",null,"2015-02-07 00:00:00"
"96fc677c-d8c9-1004-8a97-438cca05a146",null,"F947","10",null,"2015-02-07 00:00:00"
"96fc677c-d8c9-1004-8a97-438cca05a146",null,"F947","22",null,"2015-02-07 00:00:00"
"96fd51dc-d8c9-1004-8a97-438cca05a146",null,"F866W","10",null,"2015-02-07 00:00:00"
"96fd51dc-d8c9-1004-8a97-438cca05a146",null,"F866W","22",null,"2015-02-07 00:00:00"
"96fe152c-d8c9-1004-8a97-438cca05a146",null,"F952","10",null,"2015-02-07 00:00:00"
"96fe152c-d8c9-1004-8a97-438cca05a146",null,"F952","22",null,"2015-02-07 00:00:00"
"96fefff0-d8c9-1004-8a97-438cca05a146",null,"F926W","10",null,"2015-02-07 00:00:00"
"96fefff0-d8c9-1004-8a97-438cca05a146",null,"F926W","22",null,"2015-02-07 00:00:00"
"96ffea50-d8c9-1004-8a97-438cca05a146",null,"F925W","10",null,"2015-02-07 00:00:00"
"96ffea50-d8c9-1004-8a97-438cca05a146",null,"F925W","22",null,"2015-02-07 00:00:00"
"97011074-d8c9-1004-8a97-438cca05a146",null,"F924W","10",null,"2015-02-07 00:00:00"
"97011074-d8c9-1004-8a97-438cca05a146",null,"F924W","22",null,"2015-02-07 00:00:00"
"9701eb34-d8c9-1004-8a97-438cca05a146",null,"F1074","10",null,"2015-02-07 00:00:00"
"9701eb34-d8c9-1004-8a97-438cca05a146",null,"F1074","22",null,"2015-02-07 00:00:00"
"97029584-d8c9-1004-8a97-438cca05a146",null,"F1034US","10",null,"2015-02-07 00:00:00"
"97029584-d8c9-1004-8a97-438cca05a146",null,"F1034US","22",null,"2015-02-07 00:00:00"
"97037fe4-d8c9-1004-8a97-438cca05a146",null,"F1034UK","10",null,"2015-02-07 00:00:00"
"97037fe4-d8c9-1004-8a97-438cca05a146",null,"F1034UK","22",null,"2015-02-07 00:00:00"
"97045c34-d8c9-1004-8a97-438cca05a146",null,"F1034EU","10",null,"2015-02-07 00:00:00"
"97045c34-d8c9-1004-8a97-438cca05a146",null,"F1034EU","22",null,"2015-02-07 00:00:00"
"97050814-d8c9-1004-8a97-438cca05a146",null,"F1033","10",null,"2015-02-07 00:00:00"
"97050814-d8c9-1004-8a97-438cca05a146",null,"F1033","22",null,"2015-02-07 00:00:00"
"9705b3f4-d8c9-1004-8a97-438cca05a146",null,"F998","10",null,"2015-02-07 00:00:00"
"9705b3f4-d8c9-1004-8a97-438cca05a146",null,"F998","22",null,"2015-02-07 00:00:00"
"97065fd4-d8c9-1004-8a97-438cca05a146",null,"F1021W","10",null,"2015-02-07 00:00:00"
"97065fd4-d8c9-1004-8a97-438cca05a146",null,"F1021W","22",null,"2015-02-07 00:00:00"
"970748a4-d8c9-1004-8a97-438cca05a146",null,"F979W","10",null,"2015-02-07 00:00:00"
"970748a4-d8c9-1004-8a97-438cca05a146",null,"F979W","22",null,"2015-02-07 00:00:00"
"97083304-d8c9-1004-8a97-438cca05a146",null,"F978","10",null,"2015-02-07 00:00:00"
"97083304-d8c9-1004-8a97-438cca05a146",null,"F978","22",null,"2015-02-07 00:00:00"
"9708f654-d8c9-1004-8a97-438cca05a146",null,"F976","10",null,"2015-02-07 00:00:00"
"9708f654-d8c9-1004-8a97-438cca05a146",null,"F976","22",null,"2015-02-07 00:00:00"
"9709e17c-d8c9-1004-8a97-438cca05a146",null,"F974","10",null,"2015-02-07 00:00:00"
"9709e17c-d8c9-1004-8a97-438cca05a146",null,"F974","22",null,"2015-02-07 00:00:00"
"970aa4cc-d8c9-1004-8a97-438cca05a146",null,"F951","10",null,"2015-02-07 00:00:00"
"970aa4cc-d8c9-1004-8a97-438cca05a146",null,"F951","22",null,"2015-02-07 00:00:00"
"970b681c-d8c9-1004-8a97-438cca05a146",null,"F950","10",null,"2015-02-07 00:00:00"
"970b681c-d8c9-1004-8a97-438cca05a146",null,"F950","22",null,"2015-02-07 00:00:00"
"970c2b6c-d8c9-1004-8a97-438cca05a146",null,"F955","10",null,"2015-02-07 00:00:00"
"970c2b6c-d8c9-1004-8a97-438cca05a146",null,"F955","22",null,"2015-02-07 00:00:00"
"970ceebc-d8c9-1004-8a97-438cca05a146",null,"F954","10",null,"2015-02-07 00:00:00"
"970ceebc-d8c9-1004-8a97-438cca05a146",null,"F954","22",null,"2015-02-07 00:00:00"
"970db20c-d8c9-1004-8a97-438cca05a146",null,"F912W","10",null,"2015-02-07 00:00:00"
"970db20c-d8c9-1004-8a97-438cca05a146",null,"F912W","22",null,"2015-02-07 00:00:00"
"970e7a0c-d8c9-1004-8a97-438cca05a146",null,"F911W","10",null,"2015-02-07 00:00:00"
"970e7a0c-d8c9-1004-8a97-438cca05a146",null,"F911W","22",null,"2015-02-07 00:00:00"
"970f8e38-d8c9-1004-8a97-438cca05a146",null,"F910W","10",null,"2015-02-07 00:00:00"
"970f8e38-d8c9-1004-8a97-438cca05a146",null,"F910W","22",null,"2015-02-07 00:00:00"
"9710537c-d8c9-1004-8a97-438cca05a146",null,"F909B","10",null,"2015-02-07 00:00:00"
"9710537c-d8c9-1004-8a97-438cca05a146",null,"F909B","22",null,"2015-02-07 00:00:00"
"971118c0-d8c9-1004-8a97-438cca05a146",null,"F905","10",null,"2015-02-07 00:00:00"
"971118c0-d8c9-1004-8a97-438cca05a146",null,"F905","22",null,"2015-02-07 00:00:00"
"9711b62c-d8c9-1004-8a97-438cca05a146",null,"F896","10",null,"2015-02-07 00:00:00"
"9711b62c-d8c9-1004-8a97-438cca05a146",null,"F896","22",null,"2015-02-07 00:00:00"
"9712a08c-d8c9-1004-8a97-438cca05a146",null,"F890W","10",null,"2015-02-07 00:00:00"
"9712a08c-d8c9-1004-8a97-438cca05a146",null,"F890W","22",null,"2015-02-07 00:00:00"
"97136314-d8c9-1004-8a97-438cca05a146",null,"F889","10",null,"2015-02-07 00:00:00"
"97136314-d8c9-1004-8a97-438cca05a146",null,"F889","22",null,"2015-02-07 00:00:00"
"97144b1c-d8c9-1004-8a97-438cca05a146",null,"F888","10",null,"2015-02-07 00:00:00"
"97144b1c-d8c9-1004-8a97-438cca05a146",null,"F888","22",null,"2015-02-07 00:00:00"
"97150c78-d8c9-1004-8a97-438cca05a146",null,"F881W","10",null,"2015-02-07 00:00:00"
"97150c78-d8c9-1004-8a97-438cca05a146",null,"F881W","22",null,"2015-02-07 00:00:00"
"9715a728-d8c9-1004-8a97-438cca05a146",null,"F879","10",null,"2015-02-07 00:00:00"
"9715a728-d8c9-1004-8a97-438cca05a146",null,"F879","22",null,"2015-02-07 00:00:00"
"9716b640-d8c9-1004-8a97-438cca05a146",null,"F875GY","10",null,"2015-02-07 00:00:00"
"9716b640-d8c9-1004-8a97-438cca05a146",null,"F875GY","22",null,"2015-02-07 00:00:00"
"9717a230-d8c9-1004-8a97-438cca05a146",null,"F873W","10",null,"2015-02-07 00:00:00"
"9717a230-d8c9-1004-8a97-438cca05a146",null,"F873W","22",null,"2015-02-07 00:00:00"
"97188c90-d8c9-1004-8a97-438cca05a146",null,"F102","10",null,"2015-02-07 00:00:00"
"97188c90-d8c9-1004-8a97-438cca05a146",null,"F102","22",null,"2015-02-07 00:00:00"
"97188c90-d8c9-1004-8a97-438cca05a146",null,"F102","62",null,"2015-02-07 00:00:00"
"97194fe0-d8c9-1004-8a97-438cca05a146",null,"F865W","10",null,"2015-02-07 00:00:00"
"97194fe0-d8c9-1004-8a97-438cca05a146",null,"F865W","22",null,"2015-02-07 00:00:00"
"971a3a40-d8c9-1004-8a97-438cca05a146",null,"F860W","10",null,"2015-02-07 00:00:00"
"971a3a40-d8c9-1004-8a97-438cca05a146",null,"F860W","22",null,"2015-02-07 00:00:00"
"971afd90-d8c9-1004-8a97-438cca05a146",null,"F857-Q","10",null,"2015-02-07 00:00:00"
"971afd90-d8c9-1004-8a97-438cca05a146",null,"F857-Q","22",null,"2015-02-07 00:00:00"
"971be7f0-d8c9-1004-8a97-438cca05a146",null,"F671","10",null,"2015-02-07 00:00:00"
"971be7f0-d8c9-1004-8a97-438cca05a146",null,"F671","22",null,"2015-02-07 00:00:00"
"971cd2b4-d8c9-1004-8a97-438cca05a146",null,"F670","10",null,"2015-02-07 00:00:00"
"971cd2b4-d8c9-1004-8a97-438cca05a146",null,"F670","22",null,"2015-02-07 00:00:00"
"971d9604-d8c9-1004-8a97-438cca05a146",null,"H549","10",null,"2015-02-07 00:00:00"
"971d9604-d8c9-1004-8a97-438cca05a146",null,"H549","22",null,"2015-02-07 00:00:00"
"971e5954-d8c9-1004-8a97-438cca05a146",null,"F197","10",null,"2015-02-07 00:00:00"
"971e5954-d8c9-1004-8a97-438cca05a146",null,"F197","22",null,"2015-02-07 00:00:00"
"971f6ac4-d8c9-1004-8a97-438cca05a146",null,"F174","10",null,"2015-02-07 00:00:00"
"971f6ac4-d8c9-1004-8a97-438cca05a146",null,"F174","22",null,"2015-02-07 00:00:00"
"97202e14-d8c9-1004-8a97-438cca05a146",null,"F173","10",null,"2015-02-07 00:00:00"
"97202e14-d8c9-1004-8a97-438cca05a146",null,"F173","22",null,"2015-02-07 00:00:00"
"9720f164-d8c9-1004-8a97-438cca05a146",null,"F160","10",null,"2015-02-07 00:00:00"
"9720f164-d8c9-1004-8a97-438cca05a146",null,"F160","22",null,"2015-02-07 00:00:00"
"9721b4b4-d8c9-1004-8a97-438cca05a146",null,"F158","10",null,"2015-02-07 00:00:00"
"9721b4b4-d8c9-1004-8a97-438cca05a146",null,"F158","61",null,"2015-02-07 00:00:00"
"97229f14-d8c9-1004-8a97-438cca05a146",null,"F97","10",null,"2015-02-07 00:00:00"
"97229f14-d8c9-1004-8a97-438cca05a146",null,"F97","22",null,"2015-02-07 00:00:00"
"97238974-d8c9-1004-8a97-438cca05a146",null,"F117","10",null,"2015-02-07 00:00:00"
"97238974-d8c9-1004-8a97-438cca05a146",null,"F117","22",null,"2015-02-07 00:00:00"
"972473d4-d8c9-1004-8a97-438cca05a146",null,"F152","10",null,"2015-02-07 00:00:00"
"972473d4-d8c9-1004-8a97-438cca05a146",null,"F152","22",null,"2015-02-07 00:00:00"
"97253724-d8c9-1004-8a97-438cca05a146",null,"F151","10",null,"2015-02-07 00:00:00"
"97253724-d8c9-1004-8a97-438cca05a146",null,"F151","22",null,"2015-02-07 00:00:00"
"9725fa74-d8c9-1004-8a97-438cca05a146",null,"F149","10",null,"2015-02-07 00:00:00"
"9725fa74-d8c9-1004-8a97-438cca05a146",null,"F149","22",null,"2015-02-07 00:00:00"
"9726e4d4-d8c9-1004-8a97-438cca05a146",null,"F143","10",null,"2015-02-07 00:00:00"
"9726e4d4-d8c9-1004-8a97-438cca05a146",null,"F143","22",null,"2015-02-07 00:00:00"
"9727cf34-d8c9-1004-8a97-438cca05a146",null,"F150","10",null,"2015-02-07 00:00:00"
"9727cf34-d8c9-1004-8a97-438cca05a146",null,"F150","22",null,"2015-02-07 00:00:00"
"9728b9f8-d8c9-1004-8a97-438cca05a146",null,"F114","10",null,"2015-02-07 00:00:00"
"9728b9f8-d8c9-1004-8a97-438cca05a146",null,"F114","22",null,"2015-02-07 00:00:00"
"97297d48-d8c9-1004-8a97-438cca05a146",null,"F113","10",null,"2015-02-07 00:00:00"
"97297d48-d8c9-1004-8a97-438cca05a146",null,"F113","22",null,"2015-02-07 00:00:00"
"972a4098-d8c9-1004-8a97-438cca05a146",null,"F101","10",null,"2015-02-07 00:00:00"
"972a4098-d8c9-1004-8a97-438cca05a146",null,"F101","22",null,"2015-02-07 00:00:00"
"972bc738-d8c9-1004-8a97-438cca05a146",null,"F25","10",null,"2015-02-07 00:00:00"
"972bc738-d8c9-1004-8a97-438cca05a146",null,"F25","23",null,"2015-02-07 00:00:00"
"972c8a88-d8c9-1004-8a97-438cca05a146",null,"F22","10",null,"2015-02-07 00:00:00"
"972c8a88-d8c9-1004-8a97-438cca05a146",null,"F22","22",null,"2015-02-07 00:00:00"
"972d4dd8-d8c9-1004-8a97-438cca05a146",null,"F20","10",null,"2015-02-07 00:00:00"
"972d4dd8-d8c9-1004-8a97-438cca05a146",null,"F20","22",null,"2015-02-07 00:00:00"
"972e3838-d8c9-1004-8a97-438cca05a146",null,"F4","10",null,"2015-02-07 00:00:00"
